date,北海道,青森,岩手,宫城,秋田,山形,福岛,茨城,栃木,群马,埼玉,千叶,东京,神奈川,新泻,富山,石川,福井,山梨,长野,岐阜,静冈,爱知,三重,滋贺,京都,大阪,兵库,奈良,和歌山,鸟取,岛根,冈山,广岛,山口,德岛,香川,爱媛,高知,福冈,佐贺,长崎,熊本,大分,宫崎,鹿儿岛,冲绳
2020-11-03,71.0,1.0,0.0,30.0,0.0,0.0,2.0,2.0,2.0,3.0,30.0,40.0,209.0,68.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,44.0,1.0,3.0,0.0,156.0,52.0,11.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,8.0,0.0,6.0,0.0,2.0,0.0,19.0
2020-11-04,75.0,11.0,2.0,16.0,0.0,0.0,10.0,4.0,1.0,5.0,41.0,30.0,122.0,44.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,19.0,85.0,5.0,3.0,20.0,85.0,36.0,4.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,10.0,0.0,2.0,13.0,16.0
2020-11-05,119.0,8.0,0.0,16.0,3.0,0.0,0.0,10.0,1.0,3.0,32.0,58.0,269.0,109.0,1.0,1.0,2.0,0.0,3.0,0.0,10.0,10.0,53.0,1.0,21.0,9.0,125.0,43.0,15.0,2.0,0.0,0.0,6.0,2.0,8.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0,27.0
2020-11-06,115.0,5.0,0.0,18.0,0.0,0.0,9.0,7.0,2.0,5.0,114.0,42.0,242.0,104.0,1.0,0.0,1.0,0.0,4.0,1.0,16.0,17.0,79.0,12.0,9.0,11.0,169.0,49.0,19.0,0.0,0.0,0.0,8.0,2.0,0.0,3.0,1.0,1.0,0.0,17.0,1.0,1.0,19.0,1.0,1.0,0.0,21.0
2020-11-07,187.0,2.0,1.0,12.0,0.0,0.0,2.0,10.0,2.0,6.0,69.0,61.0,294.0,137.0,2.0,0.0,3.0,1.0,0.0,6.0,3.0,0.0,82.0,8.0,6.0,0.0,191.0,31.0,13.0,6.0,5.0,0.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,4.0,0.0,0.0,0.0,32.0
2020-11-08,153.0,2.0,0.0,18.0,0.0,1.0,3.0,12.0,0.0,1.0,45.0,44.0,189.0,77.0,7.0,0.0,3.0,1.0,0.0,13.0,6.0,0.0,113.0,1.0,2.0,0.0,140.0,32.0,11.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,7.0,1.0,0.0,18.0,30.0
2020-11-09,200.0,1.0,0.0,13.0,0.0,1.0,3.0,7.0,1.0,2.0,50.0,32.0,156.0,36.0,3.0,0.0,1.0,3.0,16.0,14.0,7.0,49.0,81.0,1.0,19.0,65.0,78.0,20.0,8.0,1.0,7.0,0.0,2.0,7.0,0.0,1.0,2.0,0.0,0.0,4.0,6.0,3.0,0.0,0.0,1.0,14.0,18.0
2020-11-10,166.0,0.0,0.0,7.0,1.0,1.0,0.0,9.0,4.0,5.0,67.0,48.0,293.0,98.0,2.0,1.0,1.0,4.0,2.0,3.0,13.0,16.0,57.0,2.0,5.0,8.0,226.0,58.0,9.0,2.0,1.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,23.0,0.0,0.0,6.0,0.0,0.0,0.0,25.0
2020-11-11,197.0,1.0,3.0,20.0,0.0,3.0,1.0,20.0,2.0,5.0,116.0,65.0,316.0,130.0,16.0,0.0,1.0,2.0,14.0,6.0,10.0,15.0,183.0,4.0,11.0,13.0,256.0,70.0,17.0,7.0,0.0,0.0,7.0,2.0,2.0,0.0,1.0,0.0,0.0,21.0,1.0,0.0,6.0,1.0,0.0,5.0,36.0
2020-11-12,236.0,0.0,8.0,33.0,2.0,2.0,2.0,26.0,2.0,5.0,75.0,74.0,392.0,147.0,6.0,0.0,2.0,1.0,10.0,13.0,20.0,19.0,104.0,3.0,10.0,18.0,231.0,81.0,17.0,6.0,0.0,0.0,6.0,1.0,1.0,0.0,2.0,4.0,0.0,16.0,1.0,0.0,11.0,1.0,0.0,0.0,23.0
2020-11-13,235.0,0.0,10.0,18.0,0.0,0.0,7.0,26.0,2.0,9.0,83.0,60.0,374.0,146.0,2.0,0.0,0.0,2.0,8.0,23.0,11.0,16.0,143.0,4.0,0.0,17.0,263.0,69.0,24.0,4.0,1.0,0.0,13.0,3.0,14.0,0.0,3.0,2.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,49.0
2020-11-14,230.0,3.0,13.0,30.0,1.0,2.0,3.0,40.0,4.0,0.0,104.0,88.0,352.0,147.0,0.0,0.0,1.0,1.0,0.0,19.0,4.0,0.0,148.0,6.0,9.0,0.0,285.0,79.0,23.0,10.0,0.0,0.0,12.0,4.0,10.0,1.0,1.0,0.0,0.0,7.0,2.0,0.0,16.0,1.0,0.0,0.0,27.0
2020-11-15,209.0,0.0,5.0,10.0,2.0,1.0,4.0,21.0,3.0,5.0,80.0,60.0,255.0,114.0,2.0,0.0,2.0,0.0,0.0,13.0,9.0,0.0,152.0,4.0,8.0,0.0,266.0,79.0,9.0,8.0,0.0,0.0,17.0,6.0,8.0,0.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,45.0
2020-11-16,189.0,1.0,6.0,5.0,0.0,1.0,3.0,10.0,1.0,5.0,87.0,77.0,180.0,61.0,0.0,3.0,0.0,2.0,8.0,10.0,14.0,72.0,102.0,1.0,9.0,74.0,73.0,40.0,14.0,7.0,0.0,0.0,3.0,7.0,1.0,0.0,1.0,1.0,0.0,8.0,1.0,2.0,12.0,4.0,1.0,4.0,27.0
2020-11-17,197.0,1.0,2.0,7.0,1.0,0.0,3.0,55.0,6.0,3.0,88.0,79.0,298.0,133.0,33.0,1.0,0.0,4.0,5.0,24.0,13.0,15.0,63.0,7.0,11.0,11.0,269.0,106.0,10.0,5.0,0.0,1.0,7.0,6.0,12.0,2.0,6.0,8.0,0.0,11.0,1.0,0.0,15.0,11.0,1.0,0.0,24.0
2020-11-18,233.0,0.0,9.0,32.0,0.0,2.0,12.0,39.0,4.0,10.0,126.0,66.0,485.0,226.0,14.0,6.0,0.0,11.0,3.0,30.0,19.0,69.0,138.0,17.0,13.0,49.0,273.0,103.0,28.0,8.0,1.0,0.0,24.0,3.0,6.0,1.0,1.0,6.0,0.0,22.0,4.0,1.0,9.0,10.0,10.0,0.0,41.0
2020-11-19,267.0,0.0,11.0,19.0,0.0,5.0,5.0,28.0,15.0,20.0,108.0,106.0,531.0,205.0,1.0,0.0,1.0,6.0,1.0,20.0,20.0,75.0,141.0,21.0,12.0,39.0,338.0,132.0,33.0,15.0,0.0,0.0,15.0,14.0,18.0,1.0,3.0,9.0,0.0,22.0,6.0,1.0,1.0,7.0,3.0,18.0,54.0
2020-11-20,304.0,0.0,15.0,15.0,0.0,2.0,8.0,40.0,8.0,22.0,96.0,90.0,522.0,208.0,12.0,6.0,0.0,3.0,6.0,22.0,15.0,58.0,219.0,18.0,12.0,14.0,370.0,129.0,23.0,11.0,0.0,0.0,13.0,2.0,23.0,1.0,2.0,11.0,0.0,35.0,0.0,1.0,11.0,12.0,10.0,16.0,38.0
2020-11-21,234.0,0.0,15.0,14.0,0.0,0.0,8.0,66.0,8.0,17.0,173.0,109.0,538.0,192.0,9.0,0.0,2.0,2.0,0.0,25.0,21.0,0.0,202.0,22.0,10.0,0.0,415.0,152.0,23.0,7.0,0.0,0.0,27.0,10.0,17.0,2.0,2.0,22.0,2.0,36.0,3.0,0.0,0.0,1.0,16.0,0.0,42.0
2020-11-22,245.0,0.0,10.0,16.0,0.0,2.0,2.0,47.0,14.0,12.0,115.0,80.0,390.0,162.0,5.0,4.0,2.0,2.0,0.0,14.0,7.0,0.0,211.0,15.0,5.0,0.0,490.0,138.0,14.0,5.0,0.0,0.0,13.0,5.0,9.0,1.0,2.0,22.0,0.0,30.0,0.0,0.0,16.0,10.0,14.0,0.0,32.0
2020-11-23,206.0,1.0,0.0,9.0,0.0,0.0,2.0,32.0,1.0,0.0,90.0,59.0,314.0,70.0,13.0,1.0,0.0,1.0,0.0,12.0,14.0,0.0,144.0,11.0,5.0,0.0,281.0,77.0,21.0,11.0,0.0,0.0,10.0,9.0,4.0,0.0,0.0,26.0,2.0,9.0,0.0,0.0,3.0,4.0,5.0,0.0,16.0
2020-11-24,216.0,0.0,18.0,16.0,1.0,0.0,1.0,26.0,11.0,24.0,41.0,42.0,186.0,67.0,3.0,0.0,1.0,1.0,29.0,11.0,7.0,183.0,95.0,5.0,7.0,99.0,210.0,77.0,16.0,8.0,1.0,0.0,7.0,12.0,0.0,0.0,1.0,17.0,0.0,0.0,4.0,8.0,4.0,5.0,6.0,0.0,16.0
2020-11-25,181.0,1.0,7.0,12.0,8.0,1.0,1.0,37.0,11.0,18.0,97.0,73.0,400.0,159.0,8.0,1.0,2.0,1.0,5.0,9.0,30.0,40.0,109.0,18.0,9.0,13.0,318.0,98.0,12.0,5.0,2.0,1.0,15.0,8.0,7.0,0.0,0.0,14.0,1.0,39.0,2.0,1.0,3.0,10.0,10.0,10.0,26.0
2020-11-26,256.0,3.0,0.0,19.0,1.0,1.0,6.0,50.0,4.0,30.0,160.0,82.0,481.0,252.0,1.0,3.0,5.0,4.0,4.0,16.0,16.0,61.0,177.0,27.0,4.0,31.0,326.0,184.0,23.0,6.0,2.0,1.0,14.0,1.0,4.0,1.0,2.0,17.0,0.0,0.0,1.0,2.0,7.0,8.0,9.0,5.0,74.0
2020-11-27,252.0,2.0,17.0,21.0,5.0,5.0,4.0,45.0,8.0,31.0,102.0,107.0,569.0,219.0,1.0,3.0,3.0,3.0,0.0,16.0,29.0,52.0,198.0,15.0,13.0,33.0,383.0,103.0,26.0,14.0,0.0,1.0,24.0,14.0,5.0,1.0,1.0,14.0,0.0,53.0,0.0,0.0,15.0,9.0,19.0,0.0,38.0
2020-11-28,252.0,0.0,4.0,13.0,1.0,6.0,6.0,66.0,12.0,29.0,118.0,113.0,561.0,214.0,3.0,4.0,0.0,2.0,0.0,21.0,20.0,0.0,234.0,29.0,4.0,0.0,463.0,143.0,19.0,8.0,0.0,1.0,15.0,0.0,9.0,0.0,3.0,8.0,0.0,114.0,7.0,0.0,7.0,18.0,0.0,5.0,78.0
2020-11-29,192.0,0.0,8.0,14.0,0.0,11.0,3.0,31.0,15.0,18.0,139.0,75.0,418.0,149.0,2.0,1.0,4.0,0.0,0.0,12.0,21.0,0.0,217.0,18.0,3.0,0.0,381.0,111.0,16.0,10.0,0.0,0.0,9.0,0.0,3.0,0.0,4.0,7.0,1.0,43.0,0.0,0.0,6.0,7.0,0.0,0.0,47.0
2020-11-30,151.0,8.0,3.0,7.0,0.0,2.0,2.0,22.0,4.0,12.0,66.0,69.0,311.0,83.0,0.0,1.0,3.0,2.0,2.0,15.0,17.0,173.0,263.0,14.0,3.0,78.0,262.0,55.0,19.0,6.0,0.0,1.0,7.0,53.0,2.0,0.0,1.0,3.0,2.0,26.0,2.0,6.0,0.0,15.0,26.0,0.0,32.0
2020-12-01,206.0,4.0,10.0,9.0,0.0,3.0,0.0,50.0,26.0,32.0,104.0,74.0,370.0,158.0,5.0,0.0,6.0,3.0,6.0,18.0,21.0,54.0,0.0,7.0,10.0,8.0,318.0,122.0,16.0,10.0,0.0,1.0,10.0,18.0,5.0,0.0,4.0,6.0,5.0,33.0,10.0,0.0,9.0,14.0,10.0,0.0,27.0
2020-12-02,176.0,8.0,4.0,10.0,0.0,3.0,5.0,44.0,24.0,44.0,149.0,76.0,500.0,214.0,4.0,1.0,2.0,0.0,9.0,12.0,26.0,48.0,197.0,15.0,3.0,22.0,427.0,123.0,33.0,9.0,2.0,0.0,10.0,16.0,7.0,0.0,1.0,7.0,8.0,41.0,6.0,2.0,24.0,15.0,8.0,17.0,45.0
2020-12-03,206.0,8.0,4.0,9.0,0.0,8.0,3.0,37.0,14.0,29.0,150.0,81.0,532.0,197.0,8.0,1.0,1.0,1.0,9.0,12.0,42.0,60.0,219.0,25.0,8.0,21.0,386.0,172.0,39.0,7.0,1.0,4.0,10.0,25.0,4.0,1.0,6.0,4.0,15.0,31.0,4.0,0.0,10.0,18.0,6.0,0.0,49.0
2020-12-04,212.0,6.0,1.0,21.0,0.0,3.0,6.0,85.0,17.0,29.0,162.0,75.0,449.0,188.0,2.0,0.0,2.0,1.0,19.0,14.0,34.0,45.0,195.0,22.0,4.0,22.0,394.0,129.0,35.0,7.0,0.0,0.0,5.0,46.0,4.0,2.0,1.0,8.0,16.0,45.0,4.0,0.0,8.0,18.0,7.0,8.0,47.0
2020-12-05,183.0,3.0,7.0,21.0,0.0,6.0,13.0,31.0,13.0,30.0,167.0,74.0,583.0,191.0,4.0,0.0,3.0,0.0,0.0,12.0,32.0,0.0,215.0,13.0,6.0,0.0,399.0,151.0,27.0,5.0,0.0,1.0,11.0,80.0,3.0,1.0,4.0,2.0,19.0,0.0,3.0,0.0,16.0,18.0,11.0,0.0,41.0
2020-12-06,187.0,6.0,0.0,21.0,0.0,15.0,2.0,24.0,17.0,17.0,162.0,78.0,327.0,134.0,2.0,1.0,5.0,0.0,0.0,17.0,18.0,0.0,219.0,10.0,2.0,0.0,310.0,120.0,15.0,13.0,2.0,2.0,12.0,0.0,1.0,0.0,4.0,4.0,18.0,83.0,1.0,0.0,6.0,19.0,12.0,0.0,39.0
2020-12-07,124.0,13.0,0.0,18.0,0.0,4.0,11.0,12.0,0.0,13.0,90.0,53.0,299.0,65.0,3.0,0.0,2.0,1.0,41.0,20.0,15.0,133.0,170.0,7.0,10.0,122.0,228.0,106.0,24.0,4.0,2.0,3.0,9.0,62.0,4.0,0.0,1.0,4.0,13.0,0.0,4.0,3.0,9.0,11.0,9.0,36.0,11.0
2020-12-08,204.0,2.0,4.0,8.0,0.0,9.0,7.0,34.0,33.0,32.0,172.0,80.0,351.0,152.0,4.0,0.0,5.0,4.0,7.0,15.0,40.0,28.0,111.0,10.0,6.0,26.0,258.0,145.0,21.0,9.0,0.0,0.0,12.0,43.0,4.0,1.0,10.0,3.0,17.0,65.0,6.0,0.0,17.0,10.0,2.0,28.0,28.0
2020-12-09,197.0,9.0,1.0,17.0,0.0,10.0,7.0,14.0,18.0,49.0,145.0,93.0,572.0,245.0,6.0,0.0,5.0,3.0,2.0,25.0,36.0,42.0,198.0,0.0,10.0,63.0,427.0,157.0,35.0,12.0,1.0,0.0,11.0,0.0,4.0,1.0,17.0,1.0,18.0,139.0,7.0,1.0,22.0,21.0,6.0,40.0,43.0
2020-12-10,241.0,4.0,5.0,43.0,0.0,15.0,10.0,19.0,22.0,44.0,188.0,150.0,600.0,213.0,5.0,0.0,4.0,2.0,6.0,29.0,45.0,29.0,245.0,44.0,5.0,75.0,415.0,145.0,24.0,10.0,1.0,1.0,13.0,121.0,5.0,0.0,4.0,1.0,20.0,79.0,13.0,1.0,19.0,25.0,5.0,0.0,46.0
2020-12-11,177.0,6.0,22.0,38.0,0.0,7.0,17.0,24.0,17.0,46.0,185.0,116.0,595.0,285.0,6.0,0.0,11.0,0.0,3.0,17.0,25.0,28.0,242.0,17.0,5.0,54.0,357.0,98.0,23.0,7.0,0.0,6.0,0.0,73.0,2.0,0.0,3.0,2.0,11.0,0.0,4.0,12.0,32.0,26.0,5.0,0.0,33.0
2020-12-12,189.0,7.0,43.0,45.0,2.0,22.0,17.0,38.0,21.0,40.0,196.0,120.0,620.0,223.0,10.0,2.0,8.0,0.0,0.0,32.0,55.0,0.0,196.0,14.0,5.0,0.0,429.0,135.0,32.0,6.0,0.0,0.0,0.0,114.0,4.0,0.0,1.0,2.0,27.0,208.0,7.0,0.0,26.0,18.0,0.0,55.0,50.0
2020-12-13,164.0,2.0,7.0,45.0,2.0,13.0,12.0,14.0,10.0,40.0,144.0,111.0,480.0,231.0,10.0,10.0,3.0,1.0,0.0,16.0,37.0,0.0,206.0,13.0,6.0,0.0,308.0,111.0,28.0,3.0,0.0,1.0,0.0,124.0,2.0,0.0,0.0,1.0,18.0,71.0,2.0,0.0,0.0,8.0,0.0,27.0,20.0
2020-12-14,125.0,2.0,4.0,24.0,0.0,12.0,11.0,25.0,10.0,31.0,102.0,80.0,305.0,121.0,8.0,0.0,6.0,0.0,11.0,20.0,11.0,112.0,181.0,17.0,6.0,191.0,185.0,65.0,19.0,3.0,0.0,2.0,0.0,74.0,2.0,0.0,0.0,1.0,11.0,58.0,4.0,31.0,57.0,6.0,28.0,14.0,19.0
2020-12-15,104.0,7.0,9.0,30.0,0.0,16.0,8.0,18.0,35.0,25.0,172.0,119.0,457.0,226.0,6.0,1.0,6.0,1.0,3.0,14.0,35.0,28.0,114.0,14.0,8.0,40.0,306.0,144.0,18.0,5.0,1.0,0.0,0.0,99.0,3.0,0.0,2.0,3.0,36.0,69.0,6.0,7.0,31.0,12.0,4.0,0.0,0.0
2020-12-16,86.0,1.0,3.0,35.0,0.0,9.0,28.0,23.0,23.0,63.0,179.0,123.0,678.0,287.0,4.0,2.0,8.0,4.0,5.0,15.0,41.0,26.0,215.0,17.0,9.0,71.0,396.0,135.0,24.0,6.0,0.0,2.0,156.0,75.0,1.0,1.0,4.0,7.0,28.0,141.0,8.0,10.0,31.0,9.0,6.0,0.0,56.0
2020-12-17,139.0,7.0,9.0,54.0,0.0,6.0,14.0,28.0,30.0,48.0,196.0,148.0,821.0,319.0,3.0,3.0,8.0,0.0,4.0,7.0,44.0,46.0,247.0,12.0,8.0,97.0,351.0,164.0,23.0,2.0,0.0,4.0,27.0,81.0,4.0,0.0,1.0,2.0,23.0,0.0,5.0,7.0,24.0,13.0,10.0,0.0,18.0
2020-12-18,141.0,0.0,0.0,32.0,0.0,6.0,10.0,17.0,0.0,48.0,200.0,149.0,664.0,295.0,7.0,4.0,9.0,0.0,4.0,10.0,53.0,23.0,237.0,7.0,9.0,84.0,309.0,128.0,23.0,2.0,0.0,4.0,26.0,137.0,8.0,0.0,0.0,2.0,10.0,108.0,2.0,7.0,0.0,3.0,15.0,31.0,28.0
2020-12-19,132.0,0.0,3.0,25.0,1.0,0.0,15.0,19.0,34.0,30.0,224.0,128.0,736.0,314.0,7.0,3.0,7.0,0.0,0.0,10.0,36.0,32.0,218.0,9.0,15.0,0.0,311.0,126.0,28.0,1.0,0.0,1.0,60.0,82.0,5.0,1.0,0.0,0.0,13.0,137.0,4.0,0.0,29.0,7.0,11.0,0.0,20.0
2020-12-20,135.0,0.0,5.0,46.0,0.0,0.0,35.0,16.0,20.0,36.0,161.0,119.0,556.0,238.0,5.0,5.0,6.0,0.0,0.0,13.0,13.0,0.0,230.0,13.0,6.0,0.0,250.0,103.0,26.0,5.0,1.0,2.0,111.0,95.0,6.0,2.0,2.0,1.0,23.0,231.0,0.0,0.0,32.0,8.0,8.0,7.0,22.0
2020-12-21,110.0,1.0,1.0,23.0,0.0,22.0,22.0,16.0,17.0,17.0,114.0,117.0,392.0,188.0,3.0,2.0,7.0,0.0,21.0,4.0,17.0,29.0,160.0,7.0,20.0,223.0,180.0,44.0,32.0,4.0,0.0,0.0,29.0,95.0,4.0,1.0,1.0,0.0,17.0,0.0,2.0,48.0,32.0,2.0,3.0,0.0,21.0
2020-12-22,74.0,5.0,5.0,25.0,1.0,6.0,4.0,19.0,34.0,23.0,196.0,152.0,563.0,348.0,5.0,9.0,7.0,0.0,0.0,3.0,35.0,22.0,92.0,10.0,11.0,47.0,283.0,190.0,26.0,5.0,1.0,0.0,13.0,79.0,4.0,0.0,2.0,4.0,31.0,181.0,6.0,19.0,22.0,4.0,0.0,15.0,21.0
2020-12-23,114.0,7.0,2.0,30.0,8.0,4.0,24.0,19.0,33.0,28.0,230.0,142.0,748.0,346.0,9.0,4.0,6.0,1.0,4.0,8.0,56.0,35.0,190.0,15.0,14.0,81.0,312.0,167.0,37.0,3.0,4.0,5.0,35.0,77.0,14.0,2.0,20.0,3.0,24.0,0.0,7.0,26.0,48.0,7.0,8.0,0.0,37.0
2020-12-24,123.0,4.0,5.0,57.0,1.0,11.0,19.0,39.0,24.0,43.0,251.0,234.0,888.0,494.0,15.0,10.0,18.0,1.0,10.0,10.0,56.0,40.0,239.0,11.0,16.0,88.0,289.0,152.0,33.0,0.0,5.0,3.0,27.0,117.0,8.0,0.0,27.0,7.0,19.0,305.0,9.0,12.0,29.0,9.0,9.0,0.0,48.0
2020-12-25,97.0,7.0,5.0,42.0,8.0,10.0,43.0,27.0,35.0,53.0,298.0,212.0,884.0,466.0,14.0,15.0,12.0,4.0,7.0,17.0,38.0,33.0,270.0,11.0,28.0,107.0,294.0,231.0,30.0,1.0,0.0,1.0,31.0,109.0,9.0,1.0,7.0,9.0,12.0,0.0,6.0,0.0,68.0,7.0,9.0,30.0,38.0
2020-12-26,161.0,8.0,10.0,53.0,10.0,6.0,21.0,27.0,42.0,37.0,265.0,201.0,949.0,479.0,17.0,6.0,12.0,2.0,0.0,17.0,45.0,26.0,265.0,13.0,49.0,0.0,299.0,175.0,31.0,3.0,5.0,4.0,28.0,135.0,13.0,0.0,8.0,9.0,14.0,143.0,4.0,0.0,56.0,14.0,0.0,0.0,36.0
2020-12-27,85.0,6.0,9.0,52.0,2.0,4.0,21.0,27.0,28.0,38.0,211.0,105.0,708.0,343.0,2.0,3.0,12.0,1.0,0.0,21.0,45.0,29.0,265.0,14.0,25.0,0.0,233.0,161.0,39.0,0.0,3.0,8.0,21.0,110.0,8.0,0.0,9.0,8.0,8.0,160.0,2.0,0.0,0.0,3.0,15.0,26.0,30.0
2020-12-28,94.0,10.0,7.0,34.0,0.0,4.0,10.0,31.0,31.0,21.0,184.0,175.0,481.0,334.0,0.0,1.0,6.0,2.0,16.0,3.0,45.0,12.0,216.0,12.0,14.0,350.0,150.0,107.0,30.0,4.0,8.0,3.0,19.0,85.0,13.0,0.0,6.0,16.0,8.0,137.0,5.0,0.0,70.0,19.0,5.0,20.0,21.0
2020-12-29,87.0,15.0,1.0,35.0,7.0,9.0,11.0,43.0,83.0,29.0,300.0,216.0,856.0,394.0,15.0,6.0,10.0,2.0,0.0,11.0,74.0,26.0,122.0,11.0,26.0,0.0,302.0,192.0,24.0,2.0,6.0,3.0,23.0,49.0,24.0,0.0,8.0,14.0,8.0,293.0,7.0,154.0,0.0,15.0,0.0,0.0,40.0
2020-12-30,133.0,6.0,2.0,33.0,4.0,4.0,17.0,37.0,56.0,56.0,244.0,217.0,944.0,432.0,12.0,2.0,14.0,3.0,0.0,23.0,67.0,45.0,235.0,25.0,27.0,0.0,307.0,188.0,30.0,7.0,10.0,0.0,32.0,90.0,11.0,1.0,5.0,12.0,12.0,189.0,7.0,0.0,60.0,13.0,0.0,40.0,47.0
2020-12-31,167.0,23.0,3.0,38.0,4.0,5.0,20.0,28.0,73.0,37.0,330.0,0.0,1337.0,587.0,8.0,3.0,7.0,2.0,43.0,20.0,83.0,28.0,294.0,18.0,21.0,0.0,313.0,193.0,39.0,9.0,7.0,-1.0,23.0,81.0,15.0,2.0,3.0,8.0,9.0,0.0,4.0,0.0,74.0,22.0,44.0,0.0,58.0
2021-01-01,98.0,10.0,4.0,23.0,3.0,3.0,12.0,42.0,56.0,24.0,221.0,396.0,783.0,470.0,5.0,7.0,13.0,0.0,0.0,23.0,56.0,34.0,239.0,6.0,24.0,348.0,262.0,128.0,36.0,13.0,1.0,2.0,27.0,88.0,2.0,1.0,2.0,6.0,6.0,0.0,1.0,0.0,0.0,11.0,0.0,10.0,48.0
2021-01-02,77.0,4.0,0.0,27.0,0.0,1.0,13.0,20.0,56.0,42.0,213.0,236.0,814.0,380.0,10.0,3.0,13.0,4.0,0.0,11.0,36.0,45.0,193.0,14.0,23.0,0.0,258.0,104.0,36.0,11.0,1.0,4.0,23.0,63.0,3.0,0.0,2.0,6.0,7.0,0.0,5.0,92.0,30.0,11.0,0.0,0.0,11.0
2021-01-03,68.0,10.0,5.0,7.0,3.0,6.0,14.0,52.0,72.0,31.0,205.0,225.0,816.0,365.0,10.0,9.0,8.0,0.0,0.0,25.0,58.0,30.0,158.0,13.0,38.0,0.0,253.0,98.0,31.0,12.0,3.0,1.0,27.0,85.0,5.0,0.0,3.0,7.0,11.0,0.0,3.0,0.0,44.0,9.0,0.0,17.0,27.0
2021-01-04,93.0,10.0,0.0,20.0,3.0,5.0,25.0,32.0,69.0,37.0,243.0,194.0,884.0,412.0,7.0,5.0,14.0,1.0,20.0,18.0,52.0,24.0,185.0,15.0,37.0,186.0,286.0,116.0,22.0,9.0,4.0,0.0,33.0,72.0,12.0,2.0,4.0,9.0,2.0,703.0,23.0,0.0,34.0,10.0,119.0,27.0,36.0
2021-01-05,79.0,7.0,6.0,16.0,8.0,5.0,25.0,67.0,111.0,44.0,365.0,0.0,1278.0,622.0,10.0,10.0,20.0,2.0,17.0,44.0,98.0,43.0,152.0,30.0,24.0,165.0,394.0,217.0,30.0,17.0,2.0,1.0,51.0,49.0,23.0,5.0,8.0,25.0,7.0,187.0,10.0,54.0,0.0,16.0,38.0,12.0,53.0
2021-01-06,115.0,14.0,2.0,45.0,2.0,10.0,40.0,71.0,132.0,59.0,394.0,572.0,1591.0,591.0,20.0,18.0,12.0,14.0,17.0,50.0,102.0,71.0,273.0,33.0,50.0,102.0,560.0,246.0,24.0,18.0,20.0,1.0,59.0,75.0,8.0,10.0,14.0,23.0,4.0,316.0,11.0,55.0,55.0,26.0,80.0,22.0,71.0
2021-01-07,161.0,8.0,3.0,60.0,2.0,1.0,29.0,90.0,130.0,83.0,460.0,449.0,2447.0,679.0,9.0,30.0,25.0,4.0,0.0,79.0,91.0,78.0,364.0,27.0,53.0,119.0,607.0,284.0,27.0,21.0,7.0,2.0,66.0,78.0,16.0,0.0,32.0,28.0,12.0,0.0,21.0,43.0,60.0,19.0,0.0,63.0,66.0
2021-01-08,181.0,9.0,5.0,83.0,4.0,4.0,38.0,127.0,150.0,100.0,496.0,455.0,2392.0,838.0,16.0,21.0,17.0,7.0,54.0,67.0,83.0,90.0,431.0,42.0,40.0,143.0,654.0,297.0,55.0,16.0,5.0,3.0,46.0,0.0,12.0,5.0,34.0,38.0,9.0,388.0,24.0,0.0,76.0,17.0,177.0,32.0,82.0
2021-01-09,215.0,5.0,7.0,58.0,2.0,0.0,39.0,109.0,138.0,63.0,518.0,477.0,2268.0,995.0,13.0,31.0,15.0,10.0,0.0,41.0,105.0,107.0,405.0,0.0,57.0,0.0,647.0,324.0,45.0,15.0,2.0,3.0,80.0,212.0,17.0,5.0,11.0,23.0,4.0,368.0,13.0,0.0,100.0,13.0,0.0,0.0,70.0
2021-01-10,188.0,2.0,12.0,68.0,6.0,11.0,46.0,84.0,118.0,74.0,414.0,388.0,1494.0,727.0,21.0,19.0,19.0,0.0,0.0,68.0,64.0,91.0,362.0,92.0,25.0,0.0,532.0,269.0,46.0,15.0,2.0,3.0,32.0,60.0,21.0,3.0,13.0,32.0,7.0,0.0,22.0,161.0,93.0,8.0,125.0,0.0,74.0
2021-01-11,135.0,6.0,3.0,58.0,1.0,1.0,28.0,67.0,106.0,36.0,347.0,340.0,1219.0,694.0,18.0,10.0,6.0,2.0,0.0,73.0,50.0,84.0,343.0,23.0,24.0,0.0,480.0,154.0,31.0,14.0,0.0,0.0,52.0,56.0,13.0,1.0,14.0,27.0,2.0,610.0,7.0,0.0,64.0,9.0,29.0,56.0,41.0
